millis,block_temp_1,block_temp_2,block_temp_mean,temp_cap,block_gradient,cap_gradient,l_btn,r_btn,H70_pwm,H50_pwm,H_CAP_pwm,H70_act,H50_act,H_CAP_act,FAN_act,AZ_5,target_temp_block,target_temp_cap,heat_act
2178314,23.50,23.00,23.25,32.25,-0.11,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2179006,23.75,23.00,23.37,32.00,0.00,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2179698,23.75,23.00,23.37,32.50,0.00,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2180390,23.75,23.25,23.50,32.50,0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2181083,23.75,23.25,23.50,32.25,-0.07,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2181775,23.50,23.25,23.37,32.50,0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2182471,23.50,23.00,23.25,32.50,0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2183163,23.50,23.25,23.37,32.75,0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2183856,24.00,23.00,23.50,32.25,-0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2184548,23.50,23.25,23.37,32.25,0.07,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2185240,23.75,23.25,23.50,32.50,0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2185931,23.50,22.75,23.12,32.00,0.04,0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2186624,23.75,23.25,23.50,32.25,-0.04,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2187321,24.00,23.25,23.62,32.25,-0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2188013,23.75,22.75,23.25,32.25,0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2188706,23.50,23.00,23.25,32.25,-0.00,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2189399,23.25,23.25,23.25,32.25,-0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2190092,23.75,23.25,23.50,31.75,-0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2190784,23.50,23.00,23.25,32.00,0.04,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2191477,24.00,23.25,23.62,31.75,-0.07,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2192173,23.50,22.75,23.12,32.25,0.07,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2192866,23.75,23.25,23.50,32.00,-0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2193557,23.75,23.00,23.37,32.00,0.04,0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2194250,24.00,23.25,23.62,32.00,-0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2194943,23.75,23.00,23.37,31.75,-0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2195636,23.75,23.00,23.37,32.00,-0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2196332,23.50,23.25,23.37,32.00,0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2197024,23.75,23.25,23.50,31.50,0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2197717,23.75,23.25,23.50,31.50,-0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2198409,23.75,23.25,23.50,31.75,0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2199102,23.50,23.25,23.37,31.50,-0.04,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2199794,23.75,23.25,23.50,31.00,0.00,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2200486,23.75,22.75,23.25,31.50,0.00,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2201182,23.25,22.75,23.00,31.25,0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2201875,23.50,23.25,23.37,31.75,-0.11,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2202568,24.00,23.00,23.50,31.25,-0.04,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2203260,24.00,23.00,23.50,31.25,0.04,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2203952,23.75,23.00,23.37,31.75,0.07,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2204644,23.75,22.75,23.25,31.50,-0.00,0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2205337,23.25,23.00,23.12,31.50,-0.00,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2206034,23.25,23.00,23.12,31.50,-0.07,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2206727,23.50,23.00,23.25,31.25,-0.04,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2207419,23.75,22.50,23.12,31.00,-0.04,0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2208111,23.50,23.00,23.25,31.25,0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2208802,23.75,23.00,23.37,31.25,0.04,0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2209494,23.75,23.25,23.50,31.00,0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2210193,23.50,23.25,23.37,31.25,-0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2210891,23.75,23.25,23.50,31.25,-0.07,0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2211582,24.00,23.25,23.62,31.25,0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2212276,23.00,23.25,23.12,31.25,0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2212971,23.50,23.00,23.25,31.25,-0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2213664,23.75,22.75,23.25,31.25,0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2214359,24.00,23.25,23.62,31.00,0.04,0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2215053,23.25,22.75,23.00,30.75,0.04,0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2215746,23.75,22.75,23.25,31.00,-0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2216439,24.00,23.00,23.50,31.00,-0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2217131,23.50,23.00,23.25,31.25,0.04,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2217823,23.75,22.50,23.12,31.00,-0.00,0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2218516,23.75,22.75,23.25,31.25,-0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2219208,23.75,23.00,23.37,31.25,-0.04,0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2219916,24.00,23.00,23.50,30.50,0.11,0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2220616,23.75,23.00,23.37,31.00,0.07,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2221309,24.00,22.50,23.25,30.75,-0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2222022,23.75,23.00,23.37,31.00,-0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2222721,23.25,23.00,23.12,31.00,0.07,0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2223423,23.75,23.00,23.37,30.00,-0.07,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2224122,23.50,23.25,23.37,30.50,-0.04,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2224817,23.25,23.25,23.25,30.25,0.00,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2225510,23.50,22.75,23.12,30.75,-0.07,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2226203,23.50,22.50,23.00,30.75,-0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2226896,23.75,23.00,23.37,30.00,-0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2227589,23.75,23.25,23.50,30.50,-0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2228281,23.75,22.50,23.12,30.75,0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2228987,23.75,23.00,23.37,30.75,-0.04,0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2229685,23.50,23.50,23.50,30.25,-0.00,-0.03,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2230386,24.00,23.25,23.62,30.50,0.04,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2231085,23.75,22.25,23.00,30.25,0.04,0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2231777,23.25,22.75,23.00,30.00,0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2232470,24.00,23.25,23.62,30.00,-0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2233171,23.50,23.00,23.25,30.50,0.07,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2233866,23.50,23.00,23.25,30.00,0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2234559,23.50,23.25,23.37,30.50,-0.04,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2235252,23.75,23.00,23.37,30.50,-0.04,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2235944,23.75,23.25,23.50,30.00,0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2236636,23.75,23.25,23.50,29.75,0.00,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2237328,23.25,22.50,22.87,30.50,0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2238021,23.75,22.50,23.12,30.25,-0.11,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2238729,23.25,23.25,23.25,30.50,0.00,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2239427,23.25,22.75,23.00,30.25,0.00,0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2240119,23.25,23.25,23.25,30.25,-0.11,0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2240815,23.50,23.25,23.37,30.00,-0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2241511,23.25,22.75,23.00,30.00,-0.00,0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2242209,23.75,23.00,23.37,29.75,-0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2242905,23.50,22.75,23.12,29.75,-0.00,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2243601,23.75,22.75,23.25,30.00,-0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2244293,23.75,23.00,23.37,29.50,-0.00,0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2244985,23.75,22.75,23.25,30.00,0.07,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2245677,23.25,22.50,22.87,29.50,0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2246370,23.50,23.00,23.25,29.75,-0.00,-0.14,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2247062,23.75,23.25,23.50,29.50,0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2247760,23.75,22.75,23.25,29.25,0.07,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2248456,23.00,23.00,23.00,29.50,0.04,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2249157,23.75,23.00,23.37,30.00,-0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2249849,24.00,23.25,23.62,29.50,-0.00,0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2250547,23.75,22.50,23.12,29.25,0.07,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2251245,23.25,23.00,23.12,29.75,-0.00,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2251937,23.25,22.50,22.87,29.75,-0.07,0.03,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2252634,23.75,23.25,23.50,29.75,-0.07,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2253325,24.00,23.00,23.50,29.50,0.07,0.03,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2254017,23.50,22.75,23.12,29.25,0.07,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2254710,23.25,23.00,23.12,29.50,-0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2255402,23.25,22.75,23.00,29.50,-0.07,0.03,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2256094,23.50,23.00,23.25,29.25,0.04,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2256787,24.00,22.75,23.37,29.25,-0.04,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2257483,23.00,23.00,23.00,29.50,0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2258175,23.75,22.75,23.25,29.25,-0.11,0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2258867,23.75,23.25,23.50,29.50,0.07,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2259559,23.75,23.00,23.37,29.50,0.07,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2260252,23.50,22.75,23.12,29.00,-0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2260945,23.50,22.75,23.12,29.25,-0.07,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2261642,23.75,22.75,23.25,29.25,-0.00,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2262334,23.25,22.75,23.00,29.50,0.07,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2263027,24.00,22.75,23.37,29.25,-0.00,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2263719,23.75,22.75,23.25,29.25,0.07,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2264412,24.00,22.75,23.37,29.50,-0.04,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2265104,23.50,23.25,23.37,29.25,0.14,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2265797,23.25,22.50,22.87,28.75,-0.04,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2266494,23.50,22.75,23.12,29.00,-0.07,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2267187,23.50,23.00,23.25,29.00,-0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2267879,23.75,22.75,23.25,29.25,-0.00,0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2268570,24.00,22.75,23.37,29.00,0.04,0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2269262,23.50,22.75,23.12,29.00,0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2269954,23.25,22.50,22.87,28.75,0.04,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2270647,23.75,23.00,23.37,28.75,-0.11,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2271344,23.50,22.50,23.00,28.75,-0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2272037,23.75,23.00,23.37,29.00,-0.07,-0.11,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2272729,23.75,22.75,23.25,29.00,0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2273420,23.75,22.75,23.25,28.75,0.07,0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2274112,23.50,23.00,23.25,28.75,0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2274805,23.75,22.50,23.12,28.00,-0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2275502,23.50,23.00,23.25,29.00,-0.00,-0.18,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2276194,23.75,23.00,23.37,28.75,-0.07,0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2276886,23.50,23.00,23.25,28.75,0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2277577,23.50,23.25,23.37,28.50,0.04,0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2278270,23.50,22.75,23.12,28.50,-0.04,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2278963,23.75,22.50,23.12,28.50,-0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2279656,23.75,22.50,23.12,28.50,-0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2280353,23.75,22.75,23.25,28.25,-0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2281046,23.50,22.75,23.12,28.75,-0.00,-0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2281738,23.50,23.00,23.25,28.50,-0.00,0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2282430,23.50,23.00,23.25,28.75,-0.04,0.07,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2283122,23.75,23.00,23.37,28.50,0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2283814,23.50,23.00,23.25,28.75,0.00,-0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2284506,23.75,22.50,23.12,28.75,0.00,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2285201,23.50,23.00,23.25,28.50,0.04,0.04,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2285894,24.00,22.25,23.12,28.00,-0.00,-0.00,0,0,0,0,0,0,0,0,1,0,0.00,0.00,1
2286588,23.50,23.00,23.25,28.75,0.04,-0.07,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2287282,23.50,23.00,23.25,28.50,-0.04,0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2287976,24.00,23.00,23.50,28.50,-0.04,0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2288670,23.75,23.00,23.37,28.75,0.07,-0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2289363,23.75,23.25,23.50,27.75,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2290060,24.00,23.00,23.50,28.50,0.04,-0.14,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2290753,23.50,23.25,23.37,28.00,0.04,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2291448,23.75,23.00,23.37,28.75,-0.00,-0.11,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2292143,23.50,22.75,23.12,28.50,-0.00,-0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2292842,24.00,23.00,23.50,28.50,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2293535,23.75,23.00,23.37,28.50,0.00,0.07,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2294261,23.50,22.75,23.12,28.50,0.04,-0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2294958,23.75,23.00,23.37,28.50,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2295653,23.50,23.00,23.25,28.00,-0.03,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2296351,23.50,22.75,23.12,28.50,-0.03,-0.11,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2297049,23.25,23.25,23.25,28.25,-0.03,0.11,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2297747,23.00,22.75,22.87,28.00,-0.11,-0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2298444,23.50,22.50,23.00,28.25,-0.07,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2299143,23.50,22.75,23.12,28.25,-0.03,-0.07,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2299837,23.75,23.00,23.37,28.25,0.00,-0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2300532,23.00,22.75,22.87,28.25,-0.03,-0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2301228,23.50,22.50,23.00,28.00,-0.11,-0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2301923,23.75,23.25,23.50,28.25,-0.00,-0.07,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2302618,23.75,23.00,23.37,28.25,-0.00,-0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2303311,23.75,22.50,23.12,28.50,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2304012,23.00,22.50,22.75,28.25,0.04,-0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2304712,23.50,23.00,23.25,28.50,-0.04,-0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2305416,22.75,23.00,22.87,28.25,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2306115,23.50,22.75,23.12,28.00,-0.11,-0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2306816,23.50,22.75,23.12,28.25,0.00,-0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2307520,23.75,23.00,23.37,28.25,-0.04,-0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2308217,23.75,23.00,23.37,28.25,0.11,-0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2308910,23.50,22.75,23.12,28.00,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2309605,23.50,22.75,23.12,28.25,-0.04,-0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2310300,23.75,23.00,23.37,28.00,-0.04,-0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2310995,23.50,22.50,23.00,28.25,-0.00,-0.07,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2311689,23.75,22.50,23.12,28.25,0.07,-0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2312383,23.75,23.25,23.50,28.00,0.04,-0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2313092,23.50,22.75,23.12,27.50,0.14,-0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2313793,23.50,22.75,23.12,28.00,-0.00,-0.07,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2314489,23.50,22.75,23.12,28.25,-0.00,-0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2315187,23.00,23.25,23.12,28.25,-0.04,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2315888,23.75,22.75,23.25,28.00,-0.11,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2316581,24.00,23.00,23.50,27.50,0.04,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2317275,23.25,22.50,22.87,28.00,0.07,-0.11,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2317972,23.25,23.00,23.12,28.00,-0.07,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2318667,23.00,22.75,22.87,28.25,-0.04,-0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2319361,23.25,23.00,23.12,28.25,-0.11,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2320055,23.00,22.50,22.75,28.00,-0.07,0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2320749,23.50,23.00,23.25,28.00,-0.07,0.07,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2321443,23.75,22.50,23.12,28.00,0.00,-0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2322137,23.50,22.75,23.12,27.75,0.04,-0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2322845,23.50,23.00,23.25,28.00,0.07,-0.07,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2323546,23.75,23.00,23.37,28.00,-0.04,-0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2324240,23.25,22.75,23.00,27.50,-0.04,0.07,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2324937,23.75,22.50,23.12,27.75,-0.00,-0.07,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2325632,23.25,22.75,23.00,28.00,0.07,-0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2326329,23.75,23.00,23.37,27.50,0.04,-0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2327026,23.50,23.00,23.25,27.75,0.07,-0.11,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2327720,23.50,23.00,23.25,28.00,0.07,-0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2328414,23.50,22.75,23.12,28.00,-0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2329108,23.75,23.00,23.37,28.00,-0.04,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2329801,23.75,23.00,23.37,27.75,0.03,0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2330495,23.25,22.75,23.00,28.25,0.03,-0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2331189,23.75,22.75,23.25,27.75,-0.07,0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2331888,23.75,23.00,23.37,28.00,0.07,0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2332588,23.75,22.75,23.25,28.00,-0.00,0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2333282,23.75,22.75,23.25,28.00,0.07,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2333975,23.75,23.00,23.37,27.75,-0.00,0.07,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2334668,24.00,22.50,23.25,28.00,0.04,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2335361,23.50,23.25,23.37,27.75,0.07,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2336056,23.75,23.25,23.50,27.75,-0.00,-0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2336754,23.25,23.00,23.12,27.25,-0.00,-0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2337449,23.50,23.00,23.25,27.25,-0.07,-0.07,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2338143,23.75,22.75,23.25,28.00,0.04,-0.14,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2338837,23.50,22.75,23.12,28.00,-0.00,0.04,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2339531,23.75,22.75,23.25,28.00,-0.04,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
2340225,23.00,23.25,23.12,28.00,-0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0
